"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sch.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sebl.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sfd.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=siri.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sjh.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sjm.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sks.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=snps.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sol.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=spls.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=spw.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sti.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=stt.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=stx.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=stz.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=sunw.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=supg.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=symc.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=t.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=tasr.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=td.to target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=tgt.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=tol.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=toy.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=trb.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=tsg.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=tsn.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=ttc.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=ttn.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=twx.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=txn.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=uair.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=uairq.ob target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=uairq.pk target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=ualaq.ob target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=unh.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=ups.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=usb.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=utx.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=vc.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=viab.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=vrts.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=vz.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wag.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wfc.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=win.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wja.to target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wlp.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wmt.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wpo.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wpp.l target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wsh.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wsm.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=wye.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=xmsr.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=xom.n target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=yell.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=yhoo.o target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=yuko.mm target=/stocks/quickinfo/fullquote""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=005930.ks qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=6502.t qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=6758.t qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=7974.os qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=9437.t qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=aapl.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=alvr.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=amd.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=cmcsa.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=csco.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=dell.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=dis.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=fon.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=goog.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=hpq.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=ibm.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=intc.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=lxk.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=msft.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=nflx.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=nok1v.he qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=orcl.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=plmo.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=psft.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=rim.to qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=rnwk.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=sbc.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=sunw.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=t.n qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=tivo.o qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=uhr.vx qtype=sym infotype=info qcat=news""&gt;"
"&lt;a href=""http://www.reuters.co.uk/financequotelookup.jhtml?ticker=yhoo.o qtype=sym infotype=info qcat=news""&gt;"
&lt;b&gt;
&lt;br /&gt;
&lt;br&gt;
&lt;br/&gt;
&lt;cite&gt;
&lt;em&gt;
&lt;f.n&gt;
"&lt;font face=""verdana,ms sans serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;"
"&lt;font face=""verdana,ms sans serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;"
&lt;font size=-1 color=#6f6f6f&gt;
&lt;goog.o&gt;
&lt;gtw.n&gt;
&lt;hal.n&gt;
&lt;i&gt;
"&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/ibmpseries;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;"
"&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;"
"&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeedgimme;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;"
"&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/solaris;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;"
&lt;kmrt.o&gt;
&lt;low.n&gt;
"&lt;meta name=""contenttype"" content=""a"" /&gt;"
"&lt;meta name=""expiration"" content=""date  12 months"" /&gt;"
"&lt;meta name=""language"" content=""en-us"" /&gt;"
&lt;msft.o&gt;
&lt;nobr&gt;
&lt;nt.to&gt;
&lt;p&gt;
&lt;psft.o&gt;
&lt;strong&gt;
&lt;t.n&gt;
&lt;title&gt;
&lt;u&gt;
&lt;via.n&gt;
&lt;wmt.n&gt;
'
"'"""
''
"',"
'-
'.
':
'?
(
"("""
(#
(''
()
(.
(?
(\$
)
)&
)'
)(
))
")),"
"),"
"),\"
)-
)--
).
").""\\"""
).&
).-
)...
).\\
):
);
);\\
)?
)\
)\\
*
**
*****
*\\
","
-
--
---
----
-----
------
.
..
...
....
.....
/
/&
//
//--
i
me
my
myself
we
our
ours
ourselves
you
your
yours
yourself
yourselves
he
him
his
himself
she
her
hers
herself
it
its
itself
they
them
their
theirs
themselves
what
which
who
whom
this
that
these
those
am
is
are
was
were
be
been
being
have
has
had
having
do
does
did
doing
a
an
the
and
but
if
or
because
as
until
while
of
at
by
for
with
about
against
between
into
through
during
before
after
above
below
to
from
up
down
in
out
on
off
over
under
again
further
then
once
here
there
when
where
why
how
all
any
both
each
few
more
most
other
some
such
no
nor
not
only
own
same
so
than
too
very
s
t
can
will
just
don
should
now
